 frequency       Tmag            Tphase         
 3.98107171e+04  2.47429955e+01 -8.92975074e+01 
 4.46683592e+04  2.37431591e+01 -8.93910846e+01 
 5.01187234e+04  2.27432888e+01 -8.94765860e+01 
 5.62341325e+04  2.17433915e+01 -8.95551446e+01 
 6.30957344e+04  2.07434727e+01 -8.96278020e+01 
 7.07945784e+04  1.97435366e+01 -8.96955218e+01 
 7.94328235e+04  1.87435866e+01 -8.97592021e+01 
 8.91250938e+04  1.77436255e+01 -8.98196880e+01 
 1.00000000e+05  1.67436552e+01 -8.98777824e+01 
 1.12201845e+05  1.57436775e+01 -8.99342549e+01 
 1.25892541e+05  1.47436934e+01 -8.99898549e+01 
 1.41253754e+05  1.37437038e+01 -9.00453204e+01 
 1.58489319e+05  1.27437093e+01 -9.01013877e+01 
 1.77827941e+05  1.17437101e+01 -9.01588002e+01 
