 v-sweep         v(vout)         v(v1)           v(v2)          
 1.66000000e+00  1.77879689e+00  1.66000000e+00  1.00000000e+00 
 1.66100000e+00  1.77879689e+00  1.66100000e+00  1.00000000e+00 
 1.66200000e+00  1.77879689e+00  1.66200000e+00  1.00000000e+00 
 1.66300000e+00  1.77879690e+00  1.66300000e+00  1.00000000e+00 
 1.66400000e+00  1.77879690e+00  1.66400000e+00  1.00000000e+00 
 1.66500000e+00  1.77879690e+00  1.66500000e+00  1.00000000e+00 
 1.66600000e+00  1.77879691e+00  1.66600000e+00  1.00000000e+00 
 1.66700000e+00  1.77879691e+00  1.66700000e+00  1.00000000e+00 
 1.66800000e+00  1.77879691e+00  1.66800000e+00  1.00000000e+00 
 1.66900000e+00  1.77879692e+00  1.66900000e+00  1.00000000e+00 
 1.67000000e+00  1.77879692e+00  1.67000000e+00  1.00000000e+00 
 1.67100000e+00  1.77879692e+00  1.67100000e+00  1.00000000e+00 
 1.67200000e+00  1.77879693e+00  1.67200000e+00  1.00000000e+00 
 1.67300000e+00  1.77879693e+00  1.67300000e+00  1.00000000e+00 
 1.67400000e+00  1.77879694e+00  1.67400000e+00  1.00000000e+00 
 1.67500000e+00  1.77879694e+00  1.67500000e+00  1.00000000e+00 
 1.67600000e+00  1.77879694e+00  1.67600000e+00  1.00000000e+00 
 1.67700000e+00  1.77879694e+00  1.67700000e+00  1.00000000e+00 
 1.67800000e+00  1.77879695e+00  1.67800000e+00  1.00000000e+00 
 1.67900000e+00  1.77879695e+00  1.67900000e+00  1.00000000e+00 
 1.68000000e+00  1.77879696e+00  1.68000000e+00  1.00000000e+00 
 1.68100000e+00  1.77879696e+00  1.68100000e+00  1.00000000e+00 
 1.68200000e+00  1.77879696e+00  1.68200000e+00  1.00000000e+00 
 1.68300000e+00  1.77879697e+00  1.68300000e+00  1.00000000e+00 
 1.68400000e+00  1.77879697e+00  1.68400000e+00  1.00000000e+00 
 1.68500000e+00  1.77879697e+00  1.68500000e+00  1.00000000e+00 
 1.68600000e+00  1.77879698e+00  1.68600000e+00  1.00000000e+00 
 1.68700000e+00  1.77879698e+00  1.68700000e+00  1.00000000e+00 
 1.68800000e+00  1.77879698e+00  1.68800000e+00  1.00000000e+00 
 1.68900000e+00  1.77879699e+00  1.68900000e+00  1.00000000e+00 
 1.69000000e+00  1.77879699e+00  1.69000000e+00  1.00000000e+00 
 1.69100000e+00  1.77879699e+00  1.69100000e+00  1.00000000e+00 
 1.69200000e+00  1.77879700e+00  1.69200000e+00  1.00000000e+00 
 1.69300000e+00  1.77879700e+00  1.69300000e+00  1.00000000e+00 
 1.69400000e+00  1.77879700e+00  1.69400000e+00  1.00000000e+00 
 1.69500000e+00  1.77879701e+00  1.69500000e+00  1.00000000e+00 
 1.69600000e+00  1.77879701e+00  1.69600000e+00  1.00000000e+00 
 1.69700000e+00  1.77879701e+00  1.69700000e+00  1.00000000e+00 
 1.69800000e+00  1.77879702e+00  1.69800000e+00  1.00000000e+00 
 1.69900000e+00  1.77879702e+00  1.69900000e+00  1.00000000e+00 
 1.70000000e+00  1.77879702e+00  1.70000000e+00  1.00000000e+00 
 1.70100000e+00  1.77879702e+00  1.70100000e+00  1.00000000e+00 
 1.70200000e+00  1.77879703e+00  1.70200000e+00  1.00000000e+00 
 1.70300000e+00  1.77879703e+00  1.70300000e+00  1.00000000e+00 
 1.70400000e+00  1.77879704e+00  1.70400000e+00  1.00000000e+00 
 1.70500000e+00  1.77879704e+00  1.70500000e+00  1.00000000e+00 
 1.70600000e+00  1.77879704e+00  1.70600000e+00  1.00000000e+00 
 1.70700000e+00  1.77879704e+00  1.70700000e+00  1.00000000e+00 
 1.70800000e+00  1.77879705e+00  1.70800000e+00  1.00000000e+00 
 1.70900000e+00  1.77879705e+00  1.70900000e+00  1.00000000e+00 
 1.71000000e+00  1.77879706e+00  1.71000000e+00  1.00000000e+00 
 1.71100000e+00  1.77879706e+00  1.71100000e+00  1.00000000e+00 
 1.71200000e+00  1.77879706e+00  1.71200000e+00  1.00000000e+00 
 1.71300000e+00  1.77879706e+00  1.71300000e+00  1.00000000e+00 
 1.71400000e+00  1.77879707e+00  1.71400000e+00  1.00000000e+00 
 1.71500000e+00  1.77879707e+00  1.71500000e+00  1.00000000e+00 
 1.71600000e+00  1.77879707e+00  1.71600000e+00  1.00000000e+00 
 1.71700000e+00  1.77879708e+00  1.71700000e+00  1.00000000e+00 
 1.71800000e+00  1.77879708e+00  1.71800000e+00  1.00000000e+00 
 1.71900000e+00  1.77879708e+00  1.71900000e+00  1.00000000e+00 
 1.72000000e+00  1.77879708e+00  1.72000000e+00  1.00000000e+00 
 1.72100000e+00  1.77879709e+00  1.72100000e+00  1.00000000e+00 
 1.72200000e+00  1.77879709e+00  1.72200000e+00  1.00000000e+00 
 1.72300000e+00  1.77879709e+00  1.72300000e+00  1.00000000e+00 
 1.72400000e+00  1.77879710e+00  1.72400000e+00  1.00000000e+00 
 1.72500000e+00  1.77879710e+00  1.72500000e+00  1.00000000e+00 
 1.72600000e+00  1.77879710e+00  1.72600000e+00  1.00000000e+00 
 1.72700000e+00  1.77879711e+00  1.72700000e+00  1.00000000e+00 
 1.72800000e+00  1.77879711e+00  1.72800000e+00  1.00000000e+00 
 1.72900000e+00  1.77879711e+00  1.72900000e+00  1.00000000e+00 
 1.73000000e+00  1.77879712e+00  1.73000000e+00  1.00000000e+00 
 1.73100000e+00  1.77879712e+00  1.73100000e+00  1.00000000e+00 
 1.73200000e+00  1.77879712e+00  1.73200000e+00  1.00000000e+00 
 1.73300000e+00  1.77879712e+00  1.73300000e+00  1.00000000e+00 
 1.73400000e+00  1.77879713e+00  1.73400000e+00  1.00000000e+00 
 1.73500000e+00  1.77879713e+00  1.73500000e+00  1.00000000e+00 
 1.73600000e+00  1.77879713e+00  1.73600000e+00  1.00000000e+00 
 1.73700000e+00  1.77879713e+00  1.73700000e+00  1.00000000e+00 
 1.73800000e+00  1.77879714e+00  1.73800000e+00  1.00000000e+00 
 1.73900000e+00  1.77879714e+00  1.73900000e+00  1.00000000e+00 
 1.74000000e+00  1.77879714e+00  1.74000000e+00  1.00000000e+00 
 1.74100000e+00  1.77879715e+00  1.74100000e+00  1.00000000e+00 
 1.74200000e+00  1.77879715e+00  1.74200000e+00  1.00000000e+00 
 1.74300000e+00  1.77879715e+00  1.74300000e+00  1.00000000e+00 
 1.74400000e+00  1.77879715e+00  1.74400000e+00  1.00000000e+00 
 1.74500000e+00  1.77879716e+00  1.74500000e+00  1.00000000e+00 
 1.74600000e+00  1.77879715e+00  1.74600000e+00  1.00000000e+00 
 1.74700000e+00  1.77879716e+00  1.74700000e+00  1.00000000e+00 
 1.74800000e+00  1.77879716e+00  1.74800000e+00  1.00000000e+00 
 1.74900000e+00  1.77879717e+00  1.74900000e+00  1.00000000e+00 
 1.75000000e+00  1.77879717e+00  1.75000000e+00  1.00000000e+00 
 1.75100000e+00  1.77879718e+00  1.75100000e+00  1.00000000e+00 
 1.75200000e+00  1.77879718e+00  1.75200000e+00  1.00000000e+00 
 1.75300000e+00  1.77879718e+00  1.75300000e+00  1.00000000e+00 
 1.75400000e+00  1.77879718e+00  1.75400000e+00  1.00000000e+00 
 1.75500000e+00  1.77879718e+00  1.75500000e+00  1.00000000e+00 
 1.75600000e+00  1.77879719e+00  1.75600000e+00  1.00000000e+00 
 1.75700000e+00  1.77879719e+00  1.75700000e+00  1.00000000e+00 
 1.75800000e+00  1.77879719e+00  1.75800000e+00  1.00000000e+00 
 1.75900000e+00  1.77879719e+00  1.75900000e+00  1.00000000e+00 
 1.76000000e+00  1.77879720e+00  1.76000000e+00  1.00000000e+00 
 1.76100000e+00  1.77879720e+00  1.76100000e+00  1.00000000e+00 
 1.76200000e+00  1.77879720e+00  1.76200000e+00  1.00000000e+00 
 1.76300000e+00  1.77879720e+00  1.76300000e+00  1.00000000e+00 
 1.76400000e+00  1.77879720e+00  1.76400000e+00  1.00000000e+00 
 1.76500000e+00  1.77879721e+00  1.76500000e+00  1.00000000e+00 
 1.76600000e+00  1.77879721e+00  1.76600000e+00  1.00000000e+00 
 1.76700000e+00  1.77879721e+00  1.76700000e+00  1.00000000e+00 
 1.76800000e+00  1.77879722e+00  1.76800000e+00  1.00000000e+00 
 1.76900000e+00  1.77879722e+00  1.76900000e+00  1.00000000e+00 
 1.77000000e+00  1.77879722e+00  1.77000000e+00  1.00000000e+00 
 1.77100000e+00  1.77879723e+00  1.77100000e+00  1.00000000e+00 
 1.77200000e+00  1.77879723e+00  1.77200000e+00  1.00000000e+00 
 1.77300000e+00  1.77879723e+00  1.77300000e+00  1.00000000e+00 
 1.77400000e+00  1.77879723e+00  1.77400000e+00  1.00000000e+00 
 1.77500000e+00  1.77879724e+00  1.77500000e+00  1.00000000e+00 
 1.77600000e+00  1.77879724e+00  1.77600000e+00  1.00000000e+00 
 1.77700000e+00  1.77879724e+00  1.77700000e+00  1.00000000e+00 
 1.77800000e+00  1.77879724e+00  1.77800000e+00  1.00000000e+00 
 1.77900000e+00  1.77879724e+00  1.77900000e+00  1.00000000e+00 
 1.78000000e+00  1.77879725e+00  1.78000000e+00  1.00000000e+00 
 1.78100000e+00  1.77879725e+00  1.78100000e+00  1.00000000e+00 
 1.78200000e+00  1.77879725e+00  1.78200000e+00  1.00000000e+00 
 1.78300000e+00  1.77879725e+00  1.78300000e+00  1.00000000e+00 
 1.78400000e+00  1.77879726e+00  1.78400000e+00  1.00000000e+00 
 1.78500000e+00  1.77879726e+00  1.78500000e+00  1.00000000e+00 
 1.78600000e+00  1.77879726e+00  1.78600000e+00  1.00000000e+00 
 1.78700000e+00  1.77879726e+00  1.78700000e+00  1.00000000e+00 
 1.78800000e+00  1.77879727e+00  1.78800000e+00  1.00000000e+00 
 1.78900000e+00  1.77879727e+00  1.78900000e+00  1.00000000e+00 
 1.79000000e+00  1.77879727e+00  1.79000000e+00  1.00000000e+00 
 1.79100000e+00  1.77879727e+00  1.79100000e+00  1.00000000e+00 
 1.79200000e+00  1.77879728e+00  1.79200000e+00  1.00000000e+00 
 1.79300000e+00  1.77879728e+00  1.79300000e+00  1.00000000e+00 
 1.79400000e+00  1.77879728e+00  1.79400000e+00  1.00000000e+00 
 1.79500000e+00  1.77879728e+00  1.79500000e+00  1.00000000e+00 
 1.79600000e+00  1.77879728e+00  1.79600000e+00  1.00000000e+00 
 1.79700000e+00  1.77879729e+00  1.79700000e+00  1.00000000e+00 
 1.79800000e+00  1.77879729e+00  1.79800000e+00  1.00000000e+00 
 1.79900000e+00  1.77879729e+00  1.79900000e+00  1.00000000e+00 
 1.80000000e+00  1.77879729e+00  1.80000000e+00  1.00000000e+00 
 0.00000000e+00  6.11144033e-08  0.00000000e+00  1.20000000e+00 
 1.00000000e-03  6.11144118e-08  1.00000000e-03  1.20000000e+00 
 2.00000000e-03  6.11144131e-08  2.00000000e-03  1.20000000e+00 
 3.00000000e-03  6.11144132e-08  3.00000000e-03  1.20000000e+00 
 4.00000000e-03  6.11144131e-08  4.00000000e-03  1.20000000e+00 
 5.00000000e-03  6.11144127e-08  5.00000000e-03  1.20000000e+00 
 6.00000000e-03  6.11144138e-08  6.00000000e-03  1.20000000e+00 
 7.00000000e-03  6.11144138e-08  7.00000000e-03  1.20000000e+00 
 8.00000000e-03  6.11144144e-08  8.00000000e-03  1.20000000e+00 
 9.00000000e-03  6.11144163e-08  9.00000000e-03  1.20000000e+00 
 1.00000000e-02  6.11144152e-08  1.00000000e-02  1.20000000e+00 
 1.10000000e-02  6.11144158e-08  1.10000000e-02  1.20000000e+00 
 1.20000000e-02  6.11144171e-08  1.20000000e-02  1.20000000e+00 
 1.30000000e-02  6.11144182e-08  1.30000000e-02  1.20000000e+00 
 1.40000000e-02  6.11144192e-08  1.40000000e-02  1.20000000e+00 
 1.50000000e-02  6.11144185e-08  1.50000000e-02  1.20000000e+00 
 1.60000000e-02  6.11144200e-08  1.60000000e-02  1.20000000e+00 
 1.70000000e-02  6.11144194e-08  1.70000000e-02  1.20000000e+00 
 1.80000000e-02  6.11144191e-08  1.80000000e-02  1.20000000e+00 
 1.90000000e-02  6.11144198e-08  1.90000000e-02  1.20000000e+00 
 2.00000000e-02  6.11144202e-08  2.00000000e-02  1.20000000e+00 
 2.10000000e-02  6.11144205e-08  2.10000000e-02  1.20000000e+00 
 2.20000000e-02  6.11144228e-08  2.20000000e-02  1.20000000e+00 
 2.30000000e-02  6.11144217e-08  2.30000000e-02  1.20000000e+00 
 2.40000000e-02  6.11144233e-08  2.40000000e-02  1.20000000e+00 
 2.50000000e-02  6.11144254e-08  2.50000000e-02  1.20000000e+00 
 2.60000000e-02  6.11144249e-08  2.60000000e-02  1.20000000e+00 
 2.70000000e-02  6.11144255e-08  2.70000000e-02  1.20000000e+00 
 2.80000000e-02  6.11144269e-08  2.80000000e-02  1.20000000e+00 
 2.90000000e-02  6.11144273e-08  2.90000000e-02  1.20000000e+00 
 3.00000000e-02  6.11144279e-08  3.00000000e-02  1.20000000e+00 
 3.10000000e-02  6.11144275e-08  3.10000000e-02  1.20000000e+00 
 3.20000000e-02  6.11144298e-08  3.20000000e-02  1.20000000e+00 
 3.30000000e-02  6.11144295e-08  3.30000000e-02  1.20000000e+00 
 3.40000000e-02  6.11144309e-08  3.40000000e-02  1.20000000e+00 
 3.50000000e-02  6.11144324e-08  3.50000000e-02  1.20000000e+00 
 3.60000000e-02  6.11144329e-08  3.60000000e-02  1.20000000e+00 
 3.70000000e-02  6.11144343e-08  3.70000000e-02  1.20000000e+00 
 3.80000000e-02  6.11144346e-08  3.80000000e-02  1.20000000e+00 
 3.90000000e-02  6.11144360e-08  3.90000000e-02  1.20000000e+00 
 4.00000000e-02  6.11144366e-08  4.00000000e-02  1.20000000e+00 
 4.10000000e-02  6.11144372e-08  4.10000000e-02  1.20000000e+00 
 4.20000000e-02  6.11144411e-08  4.20000000e-02  1.20000000e+00 
 4.30000000e-02  6.11144409e-08  4.30000000e-02  1.20000000e+00 
 4.40000000e-02  6.11144415e-08  4.40000000e-02  1.20000000e+00 
 4.50000000e-02  6.11144421e-08  4.50000000e-02  1.20000000e+00 
 4.60000000e-02  6.11144438e-08  4.60000000e-02  1.20000000e+00 
 4.70000000e-02  6.11144461e-08  4.70000000e-02  1.20000000e+00 
 4.80000000e-02  6.11144462e-08  4.80000000e-02  1.20000000e+00 
 4.90000000e-02  6.11144485e-08  4.90000000e-02  1.20000000e+00 
 5.00000000e-02  6.11144490e-08  5.00000000e-02  1.20000000e+00 
 5.10000000e-02  6.11144491e-08  5.10000000e-02  1.20000000e+00 
 5.20000000e-02  6.11144513e-08  5.20000000e-02  1.20000000e+00 
 5.30000000e-02  6.11144529e-08  5.30000000e-02  1.20000000e+00 
 5.40000000e-02  6.11144559e-08  5.40000000e-02  1.20000000e+00 
 5.50000000e-02  6.11144580e-08  5.50000000e-02  1.20000000e+00 
 5.60000000e-02  6.11144574e-08  5.60000000e-02  1.20000000e+00 
 5.70000000e-02  6.11144592e-08  5.70000000e-02  1.20000000e+00 
 5.80000000e-02  6.11144608e-08  5.80000000e-02  1.20000000e+00 
 5.90000000e-02  6.11144636e-08  5.90000000e-02  1.20000000e+00 
 6.00000000e-02  6.11144644e-08  6.00000000e-02  1.20000000e+00 
 6.10000000e-02  6.11144663e-08  6.10000000e-02  1.20000000e+00 
 6.20000000e-02  6.11144689e-08  6.20000000e-02  1.20000000e+00 
 6.30000000e-02  6.11144706e-08  6.30000000e-02  1.20000000e+00 
 6.40000000e-02  6.11144734e-08  6.40000000e-02  1.20000000e+00 
 6.50000000e-02  6.11144739e-08  6.50000000e-02  1.20000000e+00 
 6.60000000e-02  6.11144762e-08  6.60000000e-02  1.20000000e+00 
 6.70000000e-02  6.11144790e-08  6.70000000e-02  1.20000000e+00 
 6.80000000e-02  6.11144814e-08  6.80000000e-02  1.20000000e+00 
 6.90000000e-02  6.11144846e-08  6.90000000e-02  1.20000000e+00 
 7.00000000e-02  6.11144861e-08  7.00000000e-02  1.20000000e+00 
 7.10000000e-02  6.11144883e-08  7.10000000e-02  1.20000000e+00 
 7.20000000e-02  6.11144907e-08  7.20000000e-02  1.20000000e+00 
 7.30000000e-02  6.11144939e-08  7.30000000e-02  1.20000000e+00 
 7.40000000e-02  6.11144951e-08  7.40000000e-02  1.20000000e+00 
 7.50000000e-02  6.11144998e-08  7.50000000e-02  1.20000000e+00 
 7.60000000e-02  6.11145012e-08  7.60000000e-02  1.20000000e+00 
 7.70000000e-02  6.11145051e-08  7.70000000e-02  1.20000000e+00 
 7.80000000e-02  6.11145079e-08  7.80000000e-02  1.20000000e+00 
 7.90000000e-02  6.11145095e-08  7.90000000e-02  1.20000000e+00 
 8.00000000e-02  6.11145119e-08  8.00000000e-02  1.20000000e+00 
 8.10000000e-02  6.11145158e-08  8.10000000e-02  1.20000000e+00 
 8.20000000e-02  6.11145212e-08  8.20000000e-02  1.20000000e+00 
 8.30000000e-02  6.11145222e-08  8.30000000e-02  1.20000000e+00 
 8.40000000e-02  6.11145247e-08  8.40000000e-02  1.20000000e+00 
 8.50000000e-02  6.11145302e-08  8.50000000e-02  1.20000000e+00 
 8.60000000e-02  6.11145319e-08  8.60000000e-02  1.20000000e+00 
 8.70000000e-02  6.11145380e-08  8.70000000e-02  1.20000000e+00 
 8.80000000e-02  6.11145400e-08  8.80000000e-02  1.20000000e+00 
 8.90000000e-02  6.11145444e-08  8.90000000e-02  1.20000000e+00 
 9.00000000e-02  6.11145471e-08  9.00000000e-02  1.20000000e+00 
 9.10000000e-02  6.11145521e-08  9.10000000e-02  1.20000000e+00 
 9.20000000e-02  6.11145568e-08  9.20000000e-02  1.20000000e+00 
 9.30000000e-02  6.11145617e-08  9.30000000e-02  1.20000000e+00 
 9.40000000e-02  6.11145655e-08  9.40000000e-02  1.20000000e+00 
 9.50000000e-02  6.11145708e-08  9.50000000e-02  1.20000000e+00 
 9.60000000e-02  6.11145757e-08  9.60000000e-02  1.20000000e+00 
 9.70000000e-02  6.11145789e-08  9.70000000e-02  1.20000000e+00 
 9.80000000e-02  6.11145837e-08  9.80000000e-02  1.20000000e+00 
 9.90000000e-02  6.11145893e-08  9.90000000e-02  1.20000000e+00 
 1.00000000e-01  6.11145931e-08  1.00000000e-01  1.20000000e+00 
 1.01000000e-01  6.11145995e-08  1.01000000e-01  1.20000000e+00 
 1.02000000e-01  6.11146064e-08  1.02000000e-01  1.20000000e+00 
 1.03000000e-01  6.11146099e-08  1.03000000e-01  1.20000000e+00 
 1.04000000e-01  6.11146162e-08  1.04000000e-01  1.20000000e+00 
 1.05000000e-01  6.11146228e-08  1.05000000e-01  1.20000000e+00 
 1.06000000e-01  6.11146304e-08  1.06000000e-01  1.20000000e+00 
 1.07000000e-01  6.11146359e-08  1.07000000e-01  1.20000000e+00 
 1.08000000e-01  6.11146427e-08  1.08000000e-01  1.20000000e+00 
 1.09000000e-01  6.11146500e-08  1.09000000e-01  1.20000000e+00 
 1.10000000e-01  6.11146567e-08  1.10000000e-01  1.20000000e+00 
 1.11000000e-01  6.11146637e-08  1.11000000e-01  1.20000000e+00 
 1.12000000e-01  6.11146712e-08  1.12000000e-01  1.20000000e+00 
 1.13000000e-01  6.11146777e-08  1.13000000e-01  1.20000000e+00 
 1.14000000e-01  6.11146861e-08  1.14000000e-01  1.20000000e+00 
 1.15000000e-01  6.11146937e-08  1.15000000e-01  1.20000000e+00 
 1.16000000e-01  6.11147034e-08  1.16000000e-01  1.20000000e+00 
 1.17000000e-01  6.11147104e-08  1.17000000e-01  1.20000000e+00 
 1.18000000e-01  6.11147183e-08  1.18000000e-01  1.20000000e+00 
 1.19000000e-01  6.11147280e-08  1.19000000e-01  1.20000000e+00 
 1.20000000e-01  6.11147365e-08  1.20000000e-01  1.20000000e+00 
 1.21000000e-01  6.11147468e-08  1.21000000e-01  1.20000000e+00 
 1.22000000e-01  6.11147560e-08  1.22000000e-01  1.20000000e+00 
 1.23000000e-01  6.11147649e-08  1.23000000e-01  1.20000000e+00 
 1.24000000e-01  6.11147734e-08  1.24000000e-01  1.20000000e+00 
 1.25000000e-01  6.11147857e-08  1.25000000e-01  1.20000000e+00 
 1.26000000e-01  6.11147959e-08  1.26000000e-01  1.20000000e+00 
 1.27000000e-01  6.11148078e-08  1.27000000e-01  1.20000000e+00 
 1.28000000e-01  6.11148179e-08  1.28000000e-01  1.20000000e+00 
 1.29000000e-01  6.11148303e-08  1.29000000e-01  1.20000000e+00 
 1.30000000e-01  6.11148422e-08  1.30000000e-01  1.20000000e+00 
 1.31000000e-01  6.11148544e-08  1.31000000e-01  1.20000000e+00 
 1.32000000e-01  6.11148660e-08  1.32000000e-01  1.20000000e+00 
 1.33000000e-01  6.11148791e-08  1.33000000e-01  1.20000000e+00 
 1.34000000e-01  6.11148926e-08  1.34000000e-01  1.20000000e+00 
 1.35000000e-01  6.11149069e-08  1.35000000e-01  1.20000000e+00 
 1.36000000e-01  6.11149200e-08  1.36000000e-01  1.20000000e+00 
 1.37000000e-01  6.11149332e-08  1.37000000e-01  1.20000000e+00 
 1.38000000e-01  6.11149473e-08  1.38000000e-01  1.20000000e+00 
 1.39000000e-01  6.11149641e-08  1.39000000e-01  1.20000000e+00 
 1.40000000e-01  6.11149791e-08  1.40000000e-01  1.20000000e+00 
 1.41000000e-01  6.11149965e-08  1.41000000e-01  1.20000000e+00 
 1.42000000e-01  6.11150118e-08  1.42000000e-01  1.20000000e+00 
 1.43000000e-01  6.11150280e-08  1.43000000e-01  1.20000000e+00 
 1.44000000e-01  6.11150451e-08  1.44000000e-01  1.20000000e+00 
 1.45000000e-01  6.11150640e-08  1.45000000e-01  1.20000000e+00 
 1.46000000e-01  6.11150819e-08  1.46000000e-01  1.20000000e+00 
 1.47000000e-01  6.11150983e-08  1.47000000e-01  1.20000000e+00 
 1.48000000e-01  6.11151203e-08  1.48000000e-01  1.20000000e+00 
 1.49000000e-01  6.11151400e-08  1.49000000e-01  1.20000000e+00 
 1.50000000e-01  6.11151602e-08  1.50000000e-01  1.20000000e+00 
 1.51000000e-01  6.11151804e-08  1.51000000e-01  1.20000000e+00 
 1.52000000e-01  6.11152022e-08  1.52000000e-01  1.20000000e+00 
 1.53000000e-01  6.11152235e-08  1.53000000e-01  1.20000000e+00 
 1.54000000e-01  6.11152471e-08  1.54000000e-01  1.20000000e+00 
 1.55000000e-01  6.11152695e-08  1.55000000e-01  1.20000000e+00 
 1.56000000e-01  6.11152934e-08  1.56000000e-01  1.20000000e+00 
 1.57000000e-01  6.11153186e-08  1.57000000e-01  1.20000000e+00 
 1.58000000e-01  6.11153445e-08  1.58000000e-01  1.20000000e+00 
 1.59000000e-01  6.11153709e-08  1.59000000e-01  1.20000000e+00 
 1.60000000e-01  6.11153960e-08  1.60000000e-01  1.20000000e+00 
 1.61000000e-01  6.11154230e-08  1.61000000e-01  1.20000000e+00 
 1.62000000e-01  6.11154524e-08  1.62000000e-01  1.20000000e+00 
 1.63000000e-01  6.11154805e-08  1.63000000e-01  1.20000000e+00 
 1.64000000e-01  6.11155103e-08  1.64000000e-01  1.20000000e+00 
 1.65000000e-01  6.11155412e-08  1.65000000e-01  1.20000000e+00 
 1.66000000e-01  6.11155734e-08  1.66000000e-01  1.20000000e+00 
 1.67000000e-01  6.11156060e-08  1.67000000e-01  1.20000000e+00 
 1.68000000e-01  6.11156377e-08  1.68000000e-01  1.20000000e+00 
 1.69000000e-01  6.11156718e-08  1.69000000e-01  1.20000000e+00 
 1.70000000e-01  6.11157052e-08  1.70000000e-01  1.20000000e+00 
 1.71000000e-01  6.11157423e-08  1.71000000e-01  1.20000000e+00 
 1.72000000e-01  6.11157819e-08  1.72000000e-01  1.20000000e+00 
 1.73000000e-01  6.11158183e-08  1.73000000e-01  1.20000000e+00 
 1.74000000e-01  6.11158575e-08  1.74000000e-01  1.20000000e+00 
 1.75000000e-01  6.11158953e-08  1.75000000e-01  1.20000000e+00 
 1.76000000e-01  6.11159380e-08  1.76000000e-01  1.20000000e+00 
 1.77000000e-01  6.11159799e-08  1.77000000e-01  1.20000000e+00 
 1.78000000e-01  6.11160237e-08  1.78000000e-01  1.20000000e+00 
 1.79000000e-01  6.11160696e-08  1.79000000e-01  1.20000000e+00 
 1.80000000e-01  6.11161133e-08  1.80000000e-01  1.20000000e+00 
 1.81000000e-01  6.11161609e-08  1.81000000e-01  1.20000000e+00 
 1.82000000e-01  6.11162100e-08  1.82000000e-01  1.20000000e+00 
 1.83000000e-01  6.11162601e-08  1.83000000e-01  1.20000000e+00 
 1.84000000e-01  6.11163095e-08  1.84000000e-01  1.20000000e+00 
 1.85000000e-01  6.11163621e-08  1.85000000e-01  1.20000000e+00 
 1.86000000e-01  6.11164170e-08  1.86000000e-01  1.20000000e+00 
 1.87000000e-01  6.11164720e-08  1.87000000e-01  1.20000000e+00 
 1.88000000e-01  6.11165280e-08  1.88000000e-01  1.20000000e+00 
 1.89000000e-01  6.11165880e-08  1.89000000e-01  1.20000000e+00 
 1.90000000e-01  6.11166480e-08  1.90000000e-01  1.20000000e+00 
 1.91000000e-01  6.11167088e-08  1.91000000e-01  1.20000000e+00 
 1.92000000e-01  6.11167729e-08  1.92000000e-01  1.20000000e+00 
 1.93000000e-01  6.11168370e-08  1.93000000e-01  1.20000000e+00 
 1.94000000e-01  6.11169027e-08  1.94000000e-01  1.20000000e+00 
 1.95000000e-01  6.11169729e-08  1.95000000e-01  1.20000000e+00 
 1.96000000e-01  6.11170442e-08  1.96000000e-01  1.20000000e+00 
 1.97000000e-01  6.11171155e-08  1.97000000e-01  1.20000000e+00 
 1.98000000e-01  6.11171906e-08  1.98000000e-01  1.20000000e+00 
 1.99000000e-01  6.11172671e-08  1.99000000e-01  1.20000000e+00 
 2.00000000e-01  6.11173464e-08  2.00000000e-01  1.20000000e+00 
 2.01000000e-01  6.11174269e-08  2.01000000e-01  1.20000000e+00 
 2.02000000e-01  6.11175102e-08  2.02000000e-01  1.20000000e+00 
 2.03000000e-01  6.11175968e-08  2.03000000e-01  1.20000000e+00 
 2.04000000e-01  6.11176811e-08  2.04000000e-01  1.20000000e+00 
 2.05000000e-01  6.11177727e-08  2.05000000e-01  1.20000000e+00 
 2.06000000e-01  6.11178645e-08  2.06000000e-01  1.20000000e+00 
 2.07000000e-01  6.11179607e-08  2.07000000e-01  1.20000000e+00 
 2.08000000e-01  6.11180586e-08  2.08000000e-01  1.20000000e+00 
 2.09000000e-01  6.11181587e-08  2.09000000e-01  1.20000000e+00 
 2.10000000e-01  6.11182619e-08  2.10000000e-01  1.20000000e+00 
 2.11000000e-01  6.11183672e-08  2.11000000e-01  1.20000000e+00 
 2.12000000e-01  6.11184765e-08  2.12000000e-01  1.20000000e+00 
 2.13000000e-01  6.11185881e-08  2.13000000e-01  1.20000000e+00 
 2.14000000e-01  6.11187037e-08  2.14000000e-01  1.20000000e+00 
 2.15000000e-01  6.11188206e-08  2.15000000e-01  1.20000000e+00 
 2.16000000e-01  6.11189418e-08  2.16000000e-01  1.20000000e+00 
 2.17000000e-01  6.11190680e-08  2.17000000e-01  1.20000000e+00 
 2.18000000e-01  6.11191958e-08  2.18000000e-01  1.20000000e+00 
 2.19000000e-01  6.11193281e-08  2.19000000e-01  1.20000000e+00 
 2.20000000e-01  6.11194641e-08  2.20000000e-01  1.20000000e+00 
 2.21000000e-01  6.11196014e-08  2.21000000e-01  1.20000000e+00 
 2.22000000e-01  6.11197441e-08  2.22000000e-01  1.20000000e+00 
 2.23000000e-01  6.11198893e-08  2.23000000e-01  1.20000000e+00 
 2.24000000e-01  6.11200405e-08  2.24000000e-01  1.20000000e+00 
 2.25000000e-01  6.11201963e-08  2.25000000e-01  1.20000000e+00 
